year,round,race,surname,forename,lap,position,time,milliseconds
2018,6,"Monaco Grand Prix","Ericsson","Marcus",4,17,"1:20.578",80578
2018,6,"Monaco Grand Prix","Ericsson","Marcus",5,18,"1:20.460",80460
2018,6,"Monaco Grand Prix","Ericsson","Marcus",6,18,"1:19.804",79804
2018,6,"Monaco Grand Prix","Ericsson","Marcus",7,17,"1:20.445",80445
2018,6,"Monaco Grand Prix","Ericsson","Marcus",8,17,"1:20.420",80420
2018,6,"Monaco Grand Prix","Ericsson","Marcus",9,16,"1:20.025",80025
2018,6,"Monaco Grand Prix","Ericsson","Marcus",10,16,"1:18.066",78066
2018,6,"Monaco Grand Prix","Ericsson","Marcus",11,16,"1:20.248",80248
2018,6,"Monaco Grand Prix","Ericsson","Marcus",12,16,"1:19.283",79283
2018,6,"Monaco Grand Prix","Ericsson","Marcus",13,15,"1:19.581",79581
2018,6,"Monaco Grand Prix","Ericsson","Marcus",14,14,"1:19.263",79263
2018,6,"Monaco Grand Prix","Ericsson","Marcus",15,14,"1:19.293",79293
2018,6,"Monaco Grand Prix","Ericsson","Marcus",16,13,"1:19.837",79837
2018,6,"Monaco Grand Prix","Ericsson","Marcus",17,16,"1:38.143",98143
2018,6,"Monaco Grand Prix","Ericsson","Marcus",18,16,"1:20.083",80083
2018,6,"Monaco Grand Prix","Ericsson","Marcus",19,16,"1:16.936",76936
2018,6,"Monaco Grand Prix","Ericsson","Marcus",20,15,"1:17.090",77090
2018,6,"Monaco Grand Prix","Ericsson","Marcus",21,15,"1:17.504",77504
2018,6,"Monaco Grand Prix","Ericsson","Marcus",22,14,"1:17.981",77981
2018,6,"Monaco Grand Prix","Ericsson","Marcus",23,14,"1:17.601",77601
2018,6,"Monaco Grand Prix","Ericsson","Marcus",24,14,"1:17.977",77977
2018,6,"Monaco Grand Prix","Ericsson","Marcus",25,14,"1:17.619",77619
2018,6,"Monaco Grand Prix","Ericsson","Marcus",26,14,"1:18.012",78012
2018,6,"Monaco Grand Prix","Ericsson","Marcus",27,14,"1:18.531",78531
2018,6,"Monaco Grand Prix","Ericsson","Marcus",28,14,"1:19.411",79411
2018,6,"Monaco Grand Prix","Ericsson","Marcus",29,14,"1:19.951",79951
2018,6,"Monaco Grand Prix","Ericsson","Marcus",30,14,"1:19.847",79847
2018,6,"Monaco Grand Prix","Ericsson","Marcus",31,14,"1:20.405",80405
2018,6,"Monaco Grand Prix","Ericsson","Marcus",32,14,"1:20.061",80061
2018,6,"Monaco Grand Prix","Ericsson","Marcus",33,14,"1:19.926",79926
2018,6,"Monaco Grand Prix","Ericsson","Marcus",34,14,"1:19.322",79322
2018,6,"Monaco Grand Prix","Ericsson","Marcus",35,14,"1:19.974",79974
2018,6,"Monaco Grand Prix","Ericsson","Marcus",36,14,"1:19.998",79998
2018,6,"Monaco Grand Prix","Ericsson","Marcus",37,14,"1:19.972",79972
2018,6,"Monaco Grand Prix","Ericsson","Marcus",38,14,"1:20.203",80203
2018,6,"Monaco Grand Prix","Ericsson","Marcus",39,14,"1:19.885",79885
2018,6,"Monaco Grand Prix","Ericsson","Marcus",40,14,"1:19.785",79785
2018,6,"Monaco Grand Prix","Ericsson","Marcus",41,14,"1:19.991",79991
2018,6,"Monaco Grand Prix","Ericsson","Marcus",42,14,"1:19.902",79902
2018,6,"Monaco Grand Prix","Ericsson","Marcus",43,14,"1:19.781",79781
2018,6,"Monaco Grand Prix","Ericsson","Marcus",44,14,"1:19.926",79926
2018,6,"Monaco Grand Prix","Ericsson","Marcus",45,14,"1:20.441",80441
2018,6,"Monaco Grand Prix","Ericsson","Marcus",46,14,"1:19.682",79682
2018,6,"Monaco Grand Prix","Ericsson","Marcus",47,14,"1:19.340",79340
2018,6,"Monaco Grand Prix","Ericsson","Marcus",48,14,"1:19.250",79250
2018,6,"Monaco Grand Prix","Ericsson","Marcus",49,14,"1:18.962",78962
2018,6,"Monaco Grand Prix","Ericsson","Marcus",50,14,"1:18.949",78949
2018,6,"Monaco Grand Prix","Ericsson","Marcus",51,14,"1:19.114",79114
2018,6,"Monaco Grand Prix","Ericsson","Marcus",52,14,"1:18.954",78954
2018,6,"Monaco Grand Prix","Ericsson","Marcus",53,13,"1:19.297",79297
2018,6,"Monaco Grand Prix","Ericsson","Marcus",54,13,"1:18.717",78717
2018,6,"Monaco Grand Prix","Ericsson","Marcus",55,13,"1:18.732",78732
2018,6,"Monaco Grand Prix","Ericsson","Marcus",56,13,"1:18.502",78502
2018,6,"Monaco Grand Prix","Ericsson","Marcus",57,13,"1:18.539",78539
2018,6,"Monaco Grand Prix","Ericsson","Marcus",58,13,"1:18.325",78325
2018,6,"Monaco Grand Prix","Ericsson","Marcus",59,13,"1:18.335",78335
2018,6,"Monaco Grand Prix","Ericsson","Marcus",60,13,"1:18.473",78473
2018,6,"Monaco Grand Prix","Ericsson","Marcus",61,13,"1:17.935",77935
2018,6,"Monaco Grand Prix","Ericsson","Marcus",62,13,"1:18.191",78191
2018,6,"Monaco Grand Prix","Ericsson","Marcus",63,13,"1:18.106",78106
2018,6,"Monaco Grand Prix","Ericsson","Marcus",64,13,"1:18.483",78483
2018,6,"Monaco Grand Prix","Ericsson","Marcus",65,13,"1:18.592",78592
2018,6,"Monaco Grand Prix","Ericsson","Marcus",66,13,"1:18.401",78401
2018,6,"Monaco Grand Prix","Ericsson","Marcus",67,13,"1:18.328",78328
2018,6,"Monaco Grand Prix","Ericsson","Marcus",68,13,"1:19.067",79067
2018,6,"Monaco Grand Prix","Ericsson","Marcus",69,13,"1:18.863",78863
2018,6,"Monaco Grand Prix","Ericsson","Marcus",70,13,"1:18.593",78593
2018,6,"Monaco Grand Prix","Ericsson","Marcus",71,11,"1:21.905",81905
2018,6,"Monaco Grand Prix","Ericsson","Marcus",72,11,"1:41.413",101413
2018,6,"Monaco Grand Prix","Ericsson","Marcus",73,11,"1:31.333",91333
2018,6,"Monaco Grand Prix","Ericsson","Marcus",74,11,"1:19.071",79071
2018,6,"Monaco Grand Prix","Ericsson","Marcus",75,11,"1:18.404",78404
2018,6,"Monaco Grand Prix","Ericsson","Marcus",76,11,"1:17.848",77848
2018,6,"Monaco Grand Prix","Ericsson","Marcus",77,11,"1:17.964",77964
2018,6,"Monaco Grand Prix","Ericsson","Marcus",78,11,"1:19.184",79184
2018,6,"Monaco Grand Prix","Gasly","Pierre",1,10,"1:31.614",91614
2018,6,"Monaco Grand Prix","Gasly","Pierre",2,10,"1:20.619",80619
2018,6,"Monaco Grand Prix","Gasly","Pierre",3,10,"1:19.812",79812
2018,6,"Monaco Grand Prix","Gasly","Pierre",4,10,"1:19.562",79562
2018,6,"Monaco Grand Prix","Gasly","Pierre",5,10,"1:19.400",79400
2018,6,"Monaco Grand Prix","Gasly","Pierre",6,10,"1:19.489",79489
2018,6,"Monaco Grand Prix","Gasly","Pierre",7,10,"1:19.766",79766
2018,6,"Monaco Grand Prix","Gasly","Pierre",8,10,"1:19.497",79497
2018,6,"Monaco Grand Prix","Gasly","Pierre",9,10,"1:19.346",79346
2018,6,"Monaco Grand Prix","Gasly","Pierre",10,10,"1:19.193",79193
2018,6,"Monaco Grand Prix","Gasly","Pierre",11,10,"1:19.714",79714
2018,6,"Monaco Grand Prix","Gasly","Pierre",12,10,"1:19.118",79118
2018,6,"Monaco Grand Prix","Gasly","Pierre",13,10,"1:19.238",79238
2018,6,"Monaco Grand Prix","Gasly","Pierre",14,10,"1:19.738",79738
2018,6,"Monaco Grand Prix","Gasly","Pierre",15,10,"1:19.937",79937
2018,6,"Monaco Grand Prix","Gasly","Pierre",16,9,"1:20.471",80471
2018,6,"Monaco Grand Prix","Gasly","Pierre",17,9,"1:19.540",79540
2018,6,"Monaco Grand Prix","Gasly","Pierre",18,9,"1:19.029",79029
2018,6,"Monaco Grand Prix","Gasly","Pierre",19,8,"1:19.145",79145
2018,6,"Monaco Grand Prix","Gasly","Pierre",20,8,"1:19.182",79182
2018,6,"Monaco Grand Prix","Gasly","Pierre",21,7,"1:19.247",79247
2018,6,"Monaco Grand Prix","Gasly","Pierre",22,7,"1:18.824",78824
2018,6,"Monaco Grand Prix","Gasly","Pierre",23,6,"1:18.431",78431
2018,6,"Monaco Grand Prix","Gasly","Pierre",24,6,"1:18.570",78570
2018,6,"Monaco Grand Prix","Gasly","Pierre",25,6,"1:18.701",78701
2018,6,"Monaco Grand Prix","Gasly","Pierre",26,6,"1:18.405",78405
2018,6,"Monaco Grand Prix","Gasly","Pierre",27,6,"1:18.912",78912
2018,6,"Monaco Grand Prix","Gasly","Pierre",28,6,"1:18.235",78235
2018,6,"Monaco Grand Prix","Gasly","Pierre",29,6,"1:18.090",78090
2018,6,"Monaco Grand Prix","Gasly","Pierre",30,6,"1:18.302",78302
2018,6,"Monaco Grand Prix","Gasly","Pierre",31,6,"1:18.263",78263
2018,6,"Monaco Grand Prix","Gasly","Pierre",32,6,"1:18.630",78630
2018,6,"Monaco Grand Prix","Gasly","Pierre",33,6,"1:18.275",78275
2018,6,"Monaco Grand Prix","Gasly","Pierre",34,6,"1:18.690",78690
2018,6,"Monaco Grand Prix","Gasly","Pierre",35,6,"1:18.590",78590
2018,6,"Monaco Grand Prix","Gasly","Pierre",36,6,"1:19.048",79048
2018,6,"Monaco Grand Prix","Gasly","Pierre",37,10,"1:36.516",96516
2018,6,"Monaco Grand Prix","Gasly","Pierre",38,10,"1:20.582",80582
2018,6,"Monaco Grand Prix","Gasly","Pierre",39,10,"1:18.239",78239
2018,6,"Monaco Grand Prix","Gasly","Pierre",40,10,"1:17.850",77850
2018,6,"Monaco Grand Prix","Gasly","Pierre",41,10,"1:19.021",79021
2018,6,"Monaco Grand Prix","Gasly","Pierre",42,10,"1:18.996",78996
2018,6,"Monaco Grand Prix","Gasly","Pierre",43,10,"1:19.318",79318
2018,6,"Monaco Grand Prix","Gasly","Pierre",44,10,"1:18.772",78772
2018,6,"Monaco Grand Prix","Gasly","Pierre",45,10,"1:18.730",78730
2018,6,"Monaco Grand Prix","Gasly","Pierre",46,10,"1:18.705",78705
2018,6,"Monaco Grand Prix","Gasly","Pierre",47,9,"1:19.130",79130
2018,6,"Monaco Grand Prix","Gasly","Pierre",48,9,"1:17.276",77276
2018,6,"Monaco Grand Prix","Gasly","Pierre",49,9,"1:17.694",77694
2018,6,"Monaco Grand Prix","Gasly","Pierre",50,8,"1:19.016",79016
2018,6,"Monaco Grand Prix","Gasly","Pierre",51,8,"1:21.447",81447
2018,6,"Monaco Grand Prix","Gasly","Pierre",52,7,"1:19.452",79452
2018,6,"Monaco Grand Prix","Gasly","Pierre",53,7,"1:17.758",77758
2018,6,"Monaco Grand Prix","Gasly","Pierre",54,7,"1:17.796",77796
2018,6,"Monaco Grand Prix","Gasly","Pierre",55,7,"1:17.435",77435
2018,6,"Monaco Grand Prix","Gasly","Pierre",56,7,"1:17.278",77278
2018,6,"Monaco Grand Prix","Gasly","Pierre",57,7,"1:17.311",77311
2018,6,"Monaco Grand Prix","Gasly","Pierre",58,7,"1:17.599",77599
2018,6,"Monaco Grand Prix","Gasly","Pierre",59,7,"1:17.254",77254
2018,6,"Monaco Grand Prix","Gasly","Pierre",60,7,"1:17.639",77639
2018,6,"Monaco Grand Prix","Gasly","Pierre",61,7,"1:17.777",77777
2018,6,"Monaco Grand Prix","Gasly","Pierre",62,7,"1:17.432",77432
2018,6,"Monaco Grand Prix","Gasly","Pierre",63,7,"1:17.510",77510
2018,6,"Monaco Grand Prix","Gasly","Pierre",64,7,"1:17.442",77442
2018,6,"Monaco Grand Prix","Gasly","Pierre",65,7,"1:17.136",77136
2018,6,"Monaco Grand Prix","Gasly","Pierre",66,7,"1:17.309",77309
2018,6,"Monaco Grand Prix","Gasly","Pierre",67,7,"1:17.288",77288
2018,6,"Monaco Grand Prix","Gasly","Pierre",68,7,"1:17.099",77099
2018,6,"Monaco Grand Prix","Gasly","Pierre",69,7,"1:17.241",77241
2018,6,"Monaco Grand Prix","Gasly","Pierre",70,7,"1:17.397",77397
2018,6,"Monaco Grand Prix","Gasly","Pierre",71,7,"1:17.659",77659
2018,6,"Monaco Grand Prix","Gasly","Pierre",72,7,"1:29.530",89530
2018,6,"Monaco Grand Prix","Gasly","Pierre",73,7,"1:42.394",102394
2018,6,"Monaco Grand Prix","Gasly","Pierre",74,7,"1:19.673",79673
2018,6,"Monaco Grand Prix","Gasly","Pierre",75,7,"1:18.406",78406
2018,6,"Monaco Grand Prix","Gasly","Pierre",76,7,"1:18.724",78724
2018,6,"Monaco Grand Prix","Gasly","Pierre",77,7,"1:18.505",78505
2018,6,"Monaco Grand Prix","Gasly","Pierre",78,7,"1:19.179",79179
2018,6,"Monaco Grand Prix","Grosjean","Romain",1,20,"1:37.066",97066
2018,6,"Monaco Grand Prix","Grosjean","Romain",2,20,"1:21.732",81732
2018,6,"Monaco Grand Prix","Grosjean","Romain",3,20,"1:19.924",79924
2018,6,"Monaco Grand Prix","Grosjean","Romain",4,20,"1:20.333",80333
2018,6,"Monaco Grand Prix","Grosjean","Romain",5,20,"1:20.102",80102
2018,6,"Monaco Grand Prix","Grosjean","Romain",6,20,"1:20.063",80063
2018,6,"Monaco Grand Prix","Grosjean","Romain",7,19,"1:20.132",80132
2018,6,"Monaco Grand Prix","Grosjean","Romain",8,19,"1:20.382",80382
2018,6,"Monaco Grand Prix","Grosjean","Romain",9,18,"1:21.550",81550
2018,6,"Monaco Grand Prix","Grosjean","Romain",10,18,"1:19.187",79187
2018,6,"Monaco Grand Prix","Grosjean","Romain",11,18,"1:19.774",79774
2018,6,"Monaco Grand Prix","Grosjean","Romain",12,18,"1:20.703",80703
2018,6,"Monaco Grand Prix","Grosjean","Romain",13,17,"1:20.349",80349
2018,6,"Monaco Grand Prix","Grosjean","Romain",14,16,"1:21.031",81031
2018,6,"Monaco Grand Prix","Grosjean","Romain",15,19,"1:39.399",99399
2018,6,"Monaco Grand Prix","Grosjean","Romain",16,19,"1:22.266",82266
2018,6,"Monaco Grand Prix","Grosjean","Romain",17,19,"1:18.069",78069
2018,6,"Monaco Grand Prix","Grosjean","Romain",18,19,"1:18.578",78578
2018,6,"Monaco Grand Prix","Grosjean","Romain",19,18,"1:21.101",81101
2018,6,"Monaco Grand Prix","Grosjean","Romain",20,18,"1:17.765",77765
2018,6,"Monaco Grand Prix","Grosjean","Romain",21,18,"1:17.654",77654
2018,6,"Monaco Grand Prix","Grosjean","Romain",22,18,"1:17.715",77715
2018,6,"Monaco Grand Prix","Grosjean","Romain",23,18,"1:17.996",77996
2018,6,"Monaco Grand Prix","Grosjean","Romain",24,18,"1:17.721",77721
2018,6,"Monaco Grand Prix","Grosjean","Romain",25,18,"1:17.651",77651
2018,6,"Monaco Grand Prix","Grosjean","Romain",26,18,"1:17.523",77523
2018,6,"Monaco Grand Prix","Grosjean","Romain",27,18,"1:17.981",77981
2018,6,"Monaco Grand Prix","Grosjean","Romain",28,18,"1:17.973",77973
2018,6,"Monaco Grand Prix","Grosjean","Romain",29,18,"1:18.863",78863
2018,6,"Monaco Grand Prix","Grosjean","Romain",30,18,"1:20.158",80158
2018,6,"Monaco Grand Prix","Grosjean","Romain",31,18,"1:18.648",78648
2018,6,"Monaco Grand Prix","Grosjean","Romain",32,18,"1:18.654",78654
2018,6,"Monaco Grand Prix","Grosjean","Romain",33,18,"1:19.209",79209
2018,6,"Monaco Grand Prix","Grosjean","Romain",34,18,"1:19.671",79671
2018,6,"Monaco Grand Prix","Grosjean","Romain",35,18,"1:19.728",79728
2018,6,"Monaco Grand Prix","Grosjean","Romain",36,18,"1:19.829",79829
2018,6,"Monaco Grand Prix","Grosjean","Romain",37,18,"1:19.949",79949
2018,6,"Monaco Grand Prix","Grosjean","Romain",38,18,"1:20.332",80332
2018,6,"Monaco Grand Prix","Grosjean","Romain",39,18,"1:19.960",79960
2018,6,"Monaco Grand Prix","Grosjean","Romain",40,18,"1:20.628",80628
2018,6,"Monaco Grand Prix","Grosjean","Romain",41,18,"1:20.698",80698
2018,6,"Monaco Grand Prix","Grosjean","Romain",42,18,"1:20.326",80326
2018,6,"Monaco Grand Prix","Grosjean","Romain",43,18,"1:19.737",79737
2018,6,"Monaco Grand Prix","Grosjean","Romain",44,18,"1:19.857",79857
2018,6,"Monaco Grand Prix","Grosjean","Romain",45,18,"1:19.319",79319
2018,6,"Monaco Grand Prix","Grosjean","Romain",46,18,"1:19.352",79352
2018,6,"Monaco Grand Prix","Grosjean","Romain",47,18,"1:19.278",79278
2018,6,"Monaco Grand Prix","Grosjean","Romain",48,18,"1:19.263",79263
2018,6,"Monaco Grand Prix","Grosjean","Romain",49,18,"1:19.135",79135
2018,6,"Monaco Grand Prix","Grosjean","Romain",50,18,"1:19.728",79728
2018,6,"Monaco Grand Prix","Grosjean","Romain",51,18,"1:19.421",79421
2018,6,"Monaco Grand Prix","Grosjean","Romain",52,18,"1:19.268",79268
2018,6,"Monaco Grand Prix","Grosjean","Romain",53,17,"1:20.179",80179
2018,6,"Monaco Grand Prix","Grosjean","Romain",54,17,"1:19.229",79229
2018,6,"Monaco Grand Prix","Grosjean","Romain",55,17,"1:18.882",78882
2018,6,"Monaco Grand Prix","Grosjean","Romain",56,17,"1:18.547",78547
2018,6,"Monaco Grand Prix","Grosjean","Romain",57,17,"1:18.736",78736
2018,6,"Monaco Grand Prix","Grosjean","Romain",58,17,"1:18.812",78812
2018,6,"Monaco Grand Prix","Grosjean","Romain",59,17,"1:18.780",78780
2018,6,"Monaco Grand Prix","Grosjean","Romain",60,17,"1:18.796",78796
2018,6,"Monaco Grand Prix","Grosjean","Romain",61,17,"1:18.561",78561
2018,6,"Monaco Grand Prix","Grosjean","Romain",62,17,"1:18.805",78805
2018,6,"Monaco Grand Prix","Grosjean","Romain",63,17,"1:18.527",78527
2018,6,"Monaco Grand Prix","Grosjean","Romain",64,17,"1:18.756",78756
2018,6,"Monaco Grand Prix","Grosjean","Romain",65,17,"1:19.448",79448
2018,6,"Monaco Grand Prix","Grosjean","Romain",66,17,"1:19.167",79167
2018,6,"Monaco Grand Prix","Grosjean","Romain",67,17,"1:19.620",79620
2018,6,"Monaco Grand Prix","Grosjean","Romain",68,17,"1:43.344",103344
2018,6,"Monaco Grand Prix","Grosjean","Romain",69,17,"1:20.368",80368
2018,6,"Monaco Grand Prix","Grosjean","Romain",70,17,"1:15.191",75191
2018,6,"Monaco Grand Prix","Grosjean","Romain",71,15,"1:30.818",90818
2018,6,"Monaco Grand Prix","Grosjean","Romain",72,15,"1:44.694",104694
2018,6,"Monaco Grand Prix","Grosjean","Romain",73,15,"1:19.000",79000
2018,6,"Monaco Grand Prix","Grosjean","Romain",74,15,"1:14.822",74822
2018,6,"Monaco Grand Prix","Grosjean","Romain",75,15,"1:18.895",78895
2018,6,"Monaco Grand Prix","Grosjean","Romain",76,15,"1:19.133",79133
2018,6,"Monaco Grand Prix","Grosjean","Romain",77,15,"1:21.209",81209
2018,6,"Monaco Grand Prix","Hamilton","Lewis",1,3,"1:24.315",84315
2018,6,"Monaco Grand Prix","Hamilton","Lewis",2,3,"1:18.485",78485
2018,6,"Monaco Grand Prix","Hamilton","Lewis",3,3,"1:18.108",78108
2018,6,"Monaco Grand Prix","Hamilton","Lewis",4,3,"1:17.950",77950
2018,6,"Monaco Grand Prix","Hamilton","Lewis",5,3,"1:17.828",77828
2018,6,"Monaco Grand Prix","Hamilton","Lewis",6,3,"1:17.468",77468
2018,6,"Monaco Grand Prix","Hamilton","Lewis",7,3,"1:17.620",77620
2018,6,"Monaco Grand Prix","Hamilton","Lewis",8,3,"1:16.988",76988
2018,6,"Monaco Grand Prix","Hamilton","Lewis",9,3,"1:17.063",77063
2018,6,"Monaco Grand Prix","Hamilton","Lewis",10,3,"1:17.240",77240
2018,6,"Monaco Grand Prix","Hamilton","Lewis",11,3,"1:17.521",77521
2018,6,"Monaco Grand Prix","Hamilton","Lewis",12,6,"1:34.447",94447
2018,6,"Monaco Grand Prix","Hamilton","Lewis",13,6,"1:19.001",79001
2018,6,"Monaco Grand Prix","Hamilton","Lewis",14,5,"1:17.364",77364
2018,6,"Monaco Grand Prix","Hamilton","Lewis",15,5,"1:16.270",76270
2018,6,"Monaco Grand Prix","Hamilton","Lewis",16,5,"1:16.719",76719
2018,6,"Monaco Grand Prix","Hamilton","Lewis",17,3,"1:17.472",77472
2018,6,"Monaco Grand Prix","Hamilton","Lewis",18,3,"1:17.277",77277
2018,6,"Monaco Grand Prix","Hamilton","Lewis",19,3,"1:17.378",77378
2018,6,"Monaco Grand Prix","Hamilton","Lewis",20,3,"1:17.696",77696
2018,6,"Monaco Grand Prix","Hamilton","Lewis",21,3,"1:18.925",78925
2018,6,"Monaco Grand Prix","Hamilton","Lewis",22,3,"1:18.356",78356
2018,6,"Monaco Grand Prix","Hamilton","Lewis",23,3,"1:18.354",78354
2018,6,"Monaco Grand Prix","Hamilton","Lewis",24,3,"1:19.612",79612
2018,6,"Monaco Grand Prix","Hamilton","Lewis",25,3,"1:18.563",78563
2018,6,"Monaco Grand Prix","Hamilton","Lewis",26,3,"1:19.024",79024
2018,6,"Monaco Grand Prix","Hamilton","Lewis",27,3,"1:18.495",78495
2018,6,"Monaco Grand Prix","Hamilton","Lewis",28,3,"1:19.171",79171
2018,6,"Monaco Grand Prix","Hamilton","Lewis",29,3,"1:19.876",79876
2018,6,"Monaco Grand Prix","Hamilton","Lewis",30,3,"1:19.723",79723
2018,6,"Monaco Grand Prix","Hamilton","Lewis",31,3,"1:18.961",78961
2018,6,"Monaco Grand Prix","Hamilton","Lewis",32,3,"1:18.118",78118
2018,6,"Monaco Grand Prix","Hamilton","Lewis",33,3,"1:18.316",78316
2018,6,"Monaco Grand Prix","Hamilton","Lewis",34,3,"1:18.921",78921
2018,6,"Monaco Grand Prix","Hamilton","Lewis",35,3,"1:18.910",78910
2018,6,"Monaco Grand Prix","Hamilton","Lewis",36,3,"1:19.465",79465
2018,6,"Monaco Grand Prix","Hamilton","Lewis",37,3,"1:18.962",78962
2018,6,"Monaco Grand Prix","Hamilton","Lewis",38,3,"1:18.645",78645
2018,6,"Monaco Grand Prix","Hamilton","Lewis",39,3,"1:19.092",79092
2018,6,"Monaco Grand Prix","Hamilton","Lewis",40,3,"1:19.700",79700
2018,6,"Monaco Grand Prix","Hamilton","Lewis",41,3,"1:19.217",79217
2018,6,"Monaco Grand Prix","Hamilton","Lewis",42,3,"1:19.324",79324
2018,6,"Monaco Grand Prix","Hamilton","Lewis",43,3,"1:19.511",79511
2018,6,"Monaco Grand Prix","Hamilton","Lewis",44,3,"1:19.716",79716
2018,6,"Monaco Grand Prix","Hamilton","Lewis",45,3,"1:19.451",79451
2018,6,"Monaco Grand Prix","Hamilton","Lewis",46,3,"1:19.596",79596
2018,6,"Monaco Grand Prix","Hamilton","Lewis",47,3,"1:19.637",79637
2018,6,"Monaco Grand Prix","Hamilton","Lewis",48,3,"1:19.348",79348
2018,6,"Monaco Grand Prix","Hamilton","Lewis",49,3,"1:19.447",79447
2018,6,"Monaco Grand Prix","Hamilton","Lewis",50,3,"1:19.696",79696
2018,6,"Monaco Grand Prix","Hamilton","Lewis",51,3,"1:19.508",79508
2018,6,"Monaco Grand Prix","Hamilton","Lewis",52,3,"1:19.327",79327
2018,6,"Monaco Grand Prix","Hamilton","Lewis",53,3,"1:19.590",79590
2018,6,"Monaco Grand Prix","Hamilton","Lewis",54,3,"1:21.011",81011
2018,6,"Monaco Grand Prix","Hamilton","Lewis",55,3,"1:19.036",79036
2018,6,"Monaco Grand Prix","Hamilton","Lewis",56,3,"1:18.861",78861
2018,6,"Monaco Grand Prix","Hamilton","Lewis",57,3,"1:19.033",79033
2018,6,"Monaco Grand Prix","Hamilton","Lewis",58,3,"1:18.496",78496
2018,6,"Monaco Grand Prix","Hamilton","Lewis",59,3,"1:18.483",78483
2018,6,"Monaco Grand Prix","Hamilton","Lewis",60,3,"1:18.280",78280
2018,6,"Monaco Grand Prix","Hamilton","Lewis",61,3,"1:18.425",78425
2018,6,"Monaco Grand Prix","Hamilton","Lewis",62,3,"1:18.200",78200
2018,6,"Monaco Grand Prix","Hamilton","Lewis",63,3,"1:18.478",78478
2018,6,"Monaco Grand Prix","Hamilton","Lewis",64,3,"1:17.971",77971
2018,6,"Monaco Grand Prix","Hamilton","Lewis",65,3,"1:17.839",77839
2018,6,"Monaco Grand Prix","Hamilton","Lewis",66,3,"1:17.946",77946
2018,6,"Monaco Grand Prix","Hamilton","Lewis",67,3,"1:18.890",78890
2018,6,"Monaco Grand Prix","Hamilton","Lewis",68,3,"1:18.185",78185
2018,6,"Monaco Grand Prix","Hamilton","Lewis",69,3,"1:19.284",79284
2018,6,"Monaco Grand Prix","Hamilton","Lewis",70,3,"1:18.741",78741
2018,6,"Monaco Grand Prix","Hamilton","Lewis",71,3,"1:18.850",78850
2018,6,"Monaco Grand Prix","Hamilton","Lewis",72,3,"1:23.489",83489
2018,6,"Monaco Grand Prix","Hamilton","Lewis",73,3,"1:46.095",106095
2018,6,"Monaco Grand Prix","Hamilton","Lewis",74,3,"1:26.132",86132
2018,6,"Monaco Grand Prix","Hamilton","Lewis",75,3,"1:17.926",77926
2018,6,"Monaco Grand Prix","Hamilton","Lewis",76,3,"1:18.250",78250
2018,6,"Monaco Grand Prix","Hamilton","Lewis",77,3,"1:18.416",78416
2018,6,"Monaco Grand Prix","Hamilton","Lewis",78,3,"1:18.736",78736
2018,6,"Monaco Grand Prix","Hartley","Brendon",1,15,"1:34.231",94231
2018,6,"Monaco Grand Prix","Hartley","Brendon",2,15,"1:20.993",80993
2018,6,"Monaco Grand Prix","Hartley","Brendon",3,15,"1:19.844",79844
2018,6,"Monaco Grand Prix","Hartley","Brendon",4,15,"1:20.501",80501
2018,6,"Monaco Grand Prix","Hartley","Brendon",5,15,"1:19.944",79944
2018,6,"Monaco Grand Prix","Hartley","Brendon",6,15,"1:19.757",79757
2018,6,"Monaco Grand Prix","Hartley","Brendon",7,15,"1:21.067",81067
